nm       Rad_ref     Rad_target  Reflectance
625.8  46765.14  30225.75  64.63
627.1  46169.06  29866.56  64.69
628.5  45773.71  29625.60  64.72
629.8  45597.36  29527.40  64.76
631.2  45689.50  29609.13  64.81
632.6  45886.50  29762.88  64.86
633.9  46207.31  29988.23  64.90
635.3  46589.21  30264.66  64.96
636.6  46820.95  30439.89  65.01
638.0  46929.95  30531.45  65.06
639.3  46810.57  30479.80  65.11
640.7  46533.87  30321.64  65.16
642.0  46362.53  30240.41  65.23
643.4  46125.51  30120.92  65.30
644.8  45572.86  29776.80  65.34
646.1  44391.94  29020.77  65.37
647.5  43045.14  28164.24  65.43
648.8  42266.54  27685.00  65.50
650.2  42273.19  27712.36  65.56
651.5  42689.13  28001.46  65.59
652.8  43066.46  28269.59  65.64
654.2  42667.24  28023.08  65.68
655.5  41486.09  27271.46  65.74
656.9  40851.60  26873.91  65.78
658.2  41586.94  27378.27  65.83
659.6  43242.69  28484.82  65.87
660.9  44655.82  29429.38  65.90
662.3  45393.64  29937.51  65.95
663.6  45614.25  30109.77  66.01
664.9  45699.90  30181.25  66.04
666.3  45668.75  30174.38  66.07
667.6  45611.83  30149.40  66.10
669.0  45412.91  30044.22  66.16
670.3  45135.37  29902.50  66.25
671.6  44919.90  29781.50  66.30
673.0  44747.93  29694.85  66.36
674.3  44620.79  29632.55  66.41
675.6  44530.91  29590.11  66.45
677.0  44503.29  29571.70  66.45
678.3  44425.41  29537.76  66.49
679.6  44272.16  29448.36  66.52
681.0  44107.82  29348.45  66.54
682.3  43918.26  29230.84  66.56
683.6  43538.08  28997.60  66.60
685.0  42233.85  28141.30  66.63
686.3  39699.13  26473.68  66.69
687.6  37401.36  24949.17  66.71
