nm       Rad_ref     Rad_target  Reflectance
1797.8  3.19  0.00  0.00
1801.4  3.18  0.00  0.00
1805.0  3.17  0.00  0.00
1808.6  6.32  0.00  0.00
1812.1  6.15  0.00  0.00
1815.7  5.82  0.00  0.00
1819.3  8.17  0.00  0.00
1822.8  1.00  0.00  0.00
1826.4  2.59  0.00  0.00
1830.0  2.68  0.00  0.00
1833.5  5.64  0.00  0.00
1837.1  5.93  0.00  0.00
1840.7  1.00  0.00  0.00
1844.2  6.44  0.00  0.00
1847.8  3.32  0.00  0.00
1851.3  3.41  0.00  0.00
1854.9  3.48  0.00  0.00
1858.4  1.00  0.00  0.00
1862.0  3.65  -3.65  -100.00
1865.5  3.76  0.00  0.00
1869.1  7.76  0.00  0.00
1872.6  7.90  3.95  50.00
1876.2  1.00  0.00  0.00
1879.7  1.00  0.00  0.00
1883.2  8.27  -4.13  -50.00
1886.8  4.34  0.00  0.00
1890.3  9.17  4.58  50.00
1893.8  4.88  9.75  200.00
1897.4  1.00  5.33  533.13
1900.9  5.82  0.00  0.00
1904.4  6.35  0.00  0.00
1908.0  1.00  0.00  0.00
1911.5  7.35  7.35  100.00
1915.0  1.00  7.92  791.88
1895.4  73.80  18.45  25.00
1898.2  31.71  15.86  50.00
1900.9  -13.79  0.00  -0.00
1903.7  35.82  -35.82  -100.00
1906.5  10.43  -20.85  -200.00
1909.2  -9.36  -37.44  400.00
1912.0  34.44  -8.61  -25.00
1914.8  56.35  32.20  57.14
1917.5  37.70  45.24  120.00
1920.2  1.00  35.35  3535.00
1923.0  -20.07  20.07  -100.00
1925.8  1.00  19.16  1915.50
1928.5  -6.12  0.00  -0.00
1931.2  -11.63  11.63  -100.00
1934.0  -5.50  5.50  -100.00
1936.7  10.33  -15.50  -150.00
1939.4  -4.83  -9.65  200.00
1942.2  -9.11  0.00  -0.00
1944.9  8.70  0.00  0.00
1947.6  16.78  -8.39  -50.00
1950.3  20.30  -12.18  -60.00
1953.1  1.00  3.94  394.00
1955.8  -3.85  7.69  -200.00
1958.5  7.55  0.00  0.00
1961.2  1.00  3.76  376.00
1963.9  -11.39  3.80  -33.33
1966.6  7.68  11.52  150.00
1969.3  11.49  3.83  33.33
1972.0  1.00  -3.79  -378.50
1974.7  -3.78  0.00  -0.00
1977.4  7.59  3.80  50.00
1980.1  1.00  22.86  2286.00
1982.8  7.62  22.86  300.00
1985.5  18.98  11.39  60.00
1988.2  11.36  18.93  166.67
1990.8  7.61  7.61  100.00
1993.5  19.18  15.34  80.00
1996.2  23.10  19.25  83.33
1998.9  19.25  3.85  20.00
2001.6  15.44  -15.44  -100.00
2004.2  15.56  0.00  0.00
2006.9  1.00  7.83  783.00
2009.6  1.00  -7.86  -786.00
2012.2  -11.76  -7.84  66.67
2014.9  -15.68  -7.84  50.00
2017.5  -23.64  -15.76  66.67
2020.2  3.97  -27.79  -700.00
2022.8  24.00  -20.00  -83.33
2025.5  4.00  -8.00  -200.00
2028.1  1.00  3.99  399.00
2030.8  8.00  0.00  0.00
2033.4  24.12  0.00  0.00
2036.1  20.15  -4.03  -20.00
2038.7  -4.03  -4.03  100.00
2041.3  4.04  0.00  0.00
2043.9  12.23  8.15  66.67
2046.6  1.00  16.48  1648.00
2049.2  1.00  0.00  0.00
2051.8  1.00  0.00  0.00
2054.4  8.24  8.24  100.00
2057.1  8.21  4.11  50.00
2059.7  -8.24  8.24  -100.00
2062.3  -8.30  16.60  -200.00
2064.9  -4.15  12.45  -300.00
2067.5  1.00  -4.14  -414.00
2070.1  4.13  -8.25  -200.00
2072.7  4.11  -4.11  -100.00
2075.3  -4.12  -4.12  100.00
2077.9  1.00  4.18  417.50
2080.5  8.43  0.00  0.00
2083.1  16.74  -8.37  -50.00
2085.7  1.00  4.16  415.50
2088.2  -8.28  8.28  -100.00
2090.8  -8.29  0.00  -0.00
