nm       Rad_ref     Rad_target  Reflectance
2426.4  154.92  51.64  33.33
2428.6  124.55  32.78  26.32
2430.8  99.45  46.41  46.67
2433.0  92.89  59.72  64.29
2435.2  106.56  46.62  43.75
2437.4  120.24  53.44  44.44
2439.6  120.51  40.17  33.33
2441.8  87.43  26.90  30.77
2444.0  67.45  40.47  60.00
2446.2  67.95  33.98  50.00
2448.4  48.30  27.60  57.14
2450.6  35.03  0.00  0.00
2452.7  42.24  28.16  66.67
2454.9  77.77  56.56  72.73
2457.1  100.31  64.49  64.29
2459.3  116.40  43.65  37.50
2461.4  117.36  44.01  37.50
2463.6  89.40  37.25  41.67
2465.8  53.45  30.54  57.14
2467.9  46.50  15.50  33.33
2470.1  39.38  0.00  0.00
2472.2  48.48  24.24  50.00
2474.4  83.60  25.08  30.00
2476.6  77.63  34.50  44.44
2478.7  52.74  17.58  33.33
2480.9  35.88  8.97  25.00
2483.0  18.49  9.25  50.00
2485.1  1.00  19.26  1926.00
2487.3  20.14  -10.07  -50.00
2489.4  63.18  10.53  16.67
2491.6  77.18  22.05  28.57
2493.7  46.42  23.21  50.00
2495.8  36.29  24.19  66.67
2497.9  75.09  12.52  16.67
2500.1  65.53  13.11  20.00
2502.2  1.00  27.93  2793.00
2504.3  -15.03  60.12  -400.00
2506.4  1.00  81.28  8127.50
2508.5  -17.41  87.05  -500.00
2510.6  1.00  18.53  1852.50
2512.8  19.68  0.00  0.00
2514.9  127.02  -21.17  -16.67
2517.0  139.98  46.66  33.33
