nm       Rad_ref     Rad_target  Reflectance
716.7    10112.88    8286.21     81.94
718.0    8559.22     7000.21     81.79
719.3    7743.45     6328.40     81.73
720.6    7980.59     6513.03     81.61
721.9    8630.09     7025.54     81.41
723.2    8900.94     7228.03     81.21
724.5    8764.86     7097.45     80.98
725.8    8528.15     6888.28     80.77
727.1    8481.78     6843.01     80.68
728.4    8633.56     6952.53     80.53
729.7    8923.05     7167.38     80.32
731.0    9518.22     7629.23     80.15
732.3    10507.39    8405.45     80.00
733.6    11553.08    9226.80     79.86
735.0    12383.02    9861.66     79.64
736.2    12905.15    10256.04    79.47
737.5    13282.92    10535.13    79.31
738.8    13640.51    10794.07    79.13
740.1    14049.95    11097.99    78.99
741.4    14464.00    11406.74    78.86
742.7    14877.88    11708.30    78.70
744.0    15221.76    11960.63    78.58
745.3    15475.64    12144.77    78.48
746.6    15672.35    12275.20    78.32
747.9    15774.12    12323.72    78.13
749.2    15817.43    12343.80    78.04
750.5    15830.17    12342.25    77.97
751.8    15870.93    12351.52    77.82
753.1    15940.36    12380.40    77.67
754.4    15992.32    12398.16    77.53
755.7    16006.10    12386.98    77.39
756.9    15499.13    11979.34    77.29
758.2    13746.59    10617.35    77.24
759.5    10927.77    8430.29     77.15
760.8    8201.75     6316.64     77.02
762.1    6687.50     5153.83     77.07
763.4    6556.94     5055.17     77.10
764.7    7809.29     6006.95     76.92
765.9    9728.40     7469.04     76.78
767.2    11796.24    9039.42     76.63
768.5    13534.08    10350.90    76.48
769.8    14732.83    11243.41    76.32
771.0    15415.52    11752.44    76.24
772.3    15733.34    11984.42    76.17
773.6    15877.50    12083.33    76.10
774.9    15945.86    12126.00    76.04
