nm       Rad_ref     Rad_target  Reflectance
2226.4   7003.38     987.54      14.10
2228.8   6974.36     989.88      14.19
2231.2   6958.08     983.01      14.13
2233.7   6931.13     968.09      13.97
2236.1   6897.80     960.05      13.92
2238.5   6885.38     942.45      13.69
2241.0   6872.75     925.00      13.46
2243.4   6818.86     919.71      13.49
2245.8   6778.25     919.01      13.56
2248.2   6774.89     915.53      13.51
2250.6   6774.89     896.75      13.24
2253.0   6762.98     877.03      12.97
2255.4   6744.50     855.40      12.68
2257.9   6761.09     832.79      12.32
2260.3   6751.88     796.84      11.80
2262.7   6730.47     796.59      11.84
2265.1   6710.33     804.27      11.99
2267.4   6695.36     805.20      12.03
2269.8   6697.34     796.26      11.89
2272.2   6703.20     779.10      11.62
2274.6   6699.30     767.73      11.46
2277.0   6692.22     753.30      11.26
2279.4   6681.64     749.98      11.22
2281.8   6653.05     736.50      11.07
2284.1   6647.45     725.45      10.91
2286.5   6624.54     726.18      10.96
2288.9   6585.19     707.87      10.75
2291.3   6567.88     678.04      10.32
2293.6   6556.90     644.53      9.83
2296.0   6512.22     642.62      9.87
2298.4   6461.76     640.08      9.91
2300.7   6416.99     627.92      9.79
2303.1   6359.04     614.40      9.66
2305.4   6279.12     579.69      9.23
2307.8   6235.74     586.53      9.41
2310.1   6214.26     606.52      9.76
2312.5   6202.32     593.40      9.57
2314.8   6157.52     556.94      9.04
2317.1   6142.59     547.05      8.91
2319.5   6117.58     523.18      8.55
2321.8   6106.77     526.72      8.63
2324.1   6109.46     549.64      9.00
2326.5   6090.99     552.76      9.08
2328.8   6077.75     533.79      8.78
2331.1   6092.12     521.73      8.56
2333.4   6107.36     516.04      8.45
2335.8   6100.32     510.15      8.36
2338.1   6058.13     506.19      8.36
2340.4   6037.20     513.00      8.50
2342.7   6027.04     504.06      8.36
2345.0   6010.90     488.25      8.12
2347.3   5989.20     488.25      8.15
2349.6   5988.87     476.08      7.95
2351.9   5972.84     476.96      7.99
2354.2   5940.50     458.22      7.71
2356.5   5922.80     419.90      7.09
2358.8   5902.07     425.98      7.22
2361.1   5889.76     449.60      7.63
2363.4   5891.86     447.20      7.59
2365.7   5892.18     435.63      7.39
2368.0   5874.40     414.40      7.05
2370.2   5818.40     414.40      7.12
2372.5   5771.25     421.88      7.31
2374.8   5746.90     421.06      7.33
2377.1   5723.53     407.19      7.11
2379.3   5698.58     416.83      7.31
2381.6   5677.20     399.00      7.03
2383.9   5639.04     368.64      6.54
2386.1   5611.20     356.55      6.35
2388.4   5593.20     342.20      6.12
2390.6   5572.97     350.17      6.28
2392.9   5568.70     364.48      6.55
2395.1   5547.60     379.89      6.85
2397.4   5510.03     358.43      6.51
2399.6   5488.67     340.76      6.21
2401.9   5463.92     338.80      6.20
2404.1   5449.10     320.54      5.88
2406.4   5430.60     308.70      5.68
2408.6   5384.24     320.79      5.96
2410.8   5386.25     307.97      5.72
2413.1   5419.64     307.72      5.68
2415.3   5418.27     315.75      5.83
2417.5   5409.92     290.72      5.37
2419.7   5382.43     265.02      4.92
2421.9   5340.35     279.40      5.23
2424.2   5309.75     294.63      5.55
2426.4   5299.56     303.39      5.72
2428.6   5283.33     294.98      5.58
2430.8   5264.22     278.46      5.29
2433.0   5241.65     258.77      4.94
2435.2   5194.80     253.08      4.87
2437.4   5170.32     267.20      5.17
2439.6   5155.15     261.11      5.07
2441.8   5164.80     242.10      4.69
2444.0   5159.93     249.57      4.84
2446.2   5143.82     258.21      5.02
2448.4   5119.80     269.10      5.26
2450.6   5085.63     252.18      4.96
2452.7   5047.68     253.44      5.02
2454.9   5055.05     254.52      5.03
2457.1   5072.82     229.28      4.52
2459.3   5056.13     196.43      3.88
2461.4   5002.47     227.39      4.55
2463.6   4961.70     253.30      5.11
2465.8   4955.12     221.42      4.47
2467.9   4944.50     178.25      3.61
2470.1   4914.00     173.25      3.53
2472.2   4872.24     185.84      3.81
2474.4   4857.16     183.92      3.79
2476.6   4864.50     189.75      3.90
2478.7   4852.08     202.17      4.17
2480.9   4834.83     206.31      4.27
2483.0   4816.65     175.66      3.65
2485.1   4805.37     144.45      3.01
2487.3   4803.39     181.26      3.77
2489.4   4812.21     189.54      3.94
2491.6   4751.78     154.35      3.25
2493.7   4665.21     150.87      3.23
2495.8   4608.20     169.33      3.67
2497.9   4630.55     212.76      4.59
2500.1   4665.38     209.68      4.49
2502.2   4650.35     153.62      3.30
2504.3   4644.27     105.21      2.27
2506.4   4665.19     97.53       2.09
2508.5   4596.24     104.46      2.27
2510.6   4557.15     166.73      3.66
2512.8   4565.76     236.16      5.17
2514.9   4530.38     211.70      4.67
2517.0   4549.35     163.31      3.59
