nm       Rad_ref     Rad_target  Reflectance
2335.8   6100.32     1594.89     26.14
2338.1   6058.13     1572.42     25.96
2340.4   6037.20     1539.00     25.49
2342.7   6027.04     1512.18     25.09
2345.0   6010.90     1481.03     24.64
2347.3   5989.20     1448.48     24.18
2349.6   5988.87     1439.06     24.03
2351.9   5972.84     1430.88     23.96
2354.2   5940.50     1407.39     23.69
2356.5   5922.80     1403.35     23.69
2358.8   5902.07     1412.46     23.93
2361.1   5889.76     1376.90     23.38
2363.4   5891.86     1330.42     22.58
2365.7   5892.18     1334.82     22.65
2368.0   5874.40     1338.40     22.78
2370.2   5818.40     1316.00     22.62
2372.5   5771.25     1293.75     22.42
2374.8   5746.90     1263.18     21.98
2377.1   5723.53     1250.23     21.84
2379.3   5698.58     1227.65     21.54
2381.6   5677.20     1208.40     21.29
2383.9   5639.04     1209.60     21.45
2386.1   5611.20     1180.69     21.04
2388.4   5593.20     1144.60     20.46
2390.6   5572.97     1145.46     20.55
2392.9   5568.70     1153.18     20.71
2395.1   5547.60     1133.64     20.43
2397.4   5510.03     1093.50     19.85
2399.6   5488.67     1070.96     19.51
2401.9   5463.92     1071.84     19.62
2404.1   5449.10     1037.03     19.03
2406.4   5430.60     1008.00     18.56
2408.6   5384.24     1012.69     18.81
2410.8   5386.25     1018.17     18.90
2413.1   5419.64     1011.08     18.66
2415.3   5418.27     978.83      18.07
2417.5   5409.92     960.64      17.76
2419.7   5382.43     952.81      17.70
2421.9   5340.35     946.15      17.72
2424.2   5309.75     941.54      17.73
2426.4   5299.56     910.16      17.17
2428.6   5283.33     884.93      16.75
2430.8   5264.22     875.16      16.62
2433.0   5241.65     862.55      16.46
2435.2   5194.80     852.48      16.41
2437.4   5170.32     861.72      16.67
2439.6   5155.15     850.27      16.49
2441.8   5164.80     827.18      16.02
2444.0   5159.93     809.40      15.69
2446.2   5143.82     795.02      15.46
2448.4   5119.80     772.80      15.09
2450.6   5085.63     756.54      14.88
2452.7   5047.68     725.12      14.37
2454.9   5055.05     707.00      13.99
2457.1   5072.82     709.34      13.98
2459.3   5056.13     705.68      13.96
2461.4   5002.47     704.16      14.08
2463.6   4961.70     715.20      14.41
2465.8   4955.12     687.15      13.87
2467.9   4944.50     682.00      13.79
2470.1   4914.00     685.13      13.94
2472.2   4872.24     686.80      14.10
2474.4   4857.16     693.88      14.29
2476.6   4864.50     672.75      13.83
2478.7   4852.08     650.46      13.41
2480.9   4834.83     645.84      13.36
2483.0   4816.65     619.42      12.86
2485.1   4805.37     587.43      12.22
2487.3   4803.39     584.06      12.16
2489.4   4812.21     600.21      12.47
2491.6   4751.78     628.43      13.23
2493.7   4665.21     626.67      13.43
2495.8   4608.20     592.66      12.86
2497.9   4630.55     600.72      12.97
2500.1   4665.38     589.73      12.64
2502.2   4650.35     530.67      11.41
2504.3   4644.27     541.08      11.65
2506.4   4665.19     650.20      13.94
2508.5   4596.24     696.40      15.15
2510.6   4557.15     629.85      13.82
2512.8   4565.76     570.72      12.50
2514.9   4530.38     529.25      11.68
2517.0   4549.35     559.92      12.31
