nm       Rad_ref     Rad_target  Reflectance
2167.1   7366.32     3222.77     43.75
2169.6   7353.92     3222.24     43.82
2172.1   7330.91     3207.03     43.75
2174.6   7316.71     3215.70     43.95
2177.1   7307.28     3227.78     44.17
2179.6   7289.73     3235.89     44.39
2182.1   7272.18     3236.10     44.50
2184.5   7252.74     3215.30     44.33
2187.0   7241.22     3210.11     44.33
2189.5   7230.45     3223.07     44.58
2192.0   7233.13     3231.48     44.68
2194.4   7229.49     3230.46     44.68
2196.9   7231.10     3239.80     44.80
2199.4   7229.25     3247.00     44.91
2201.9   7202.01     3249.74     45.12
2204.3   7204.01     3271.79     45.42
2206.8   7245.00     3276.88     45.23
2209.2   7261.65     3274.43     45.09
2211.7   7213.50     3267.00     45.29
2214.1   7172.48     3261.44     45.47
2216.6   7148.47     3237.13     45.28
2219.0   7112.75     3219.27     45.26
2221.5   7088.40     3217.53     45.39
2223.9   7045.82     3198.55     45.40
2226.4   7003.38     3152.88     45.02
2228.8   6974.36     3114.28     44.65
2231.2   6958.08     3107.58     44.66
2233.7   6931.13     3099.69     44.72
2236.1   6897.80     3071.25     44.53
2238.5   6885.38     3046.95     44.25
2241.0   6872.75     3015.50     43.88
2243.4   6818.86     2963.51     43.46
2245.8   6778.25     2924.96     43.15
2248.2   6774.89     2892.12     42.69
2250.6   6774.89     2863.95     42.27
2253.0   6762.98     2842.14     42.02
2255.4   6744.50     2810.60     41.67
2257.9   6761.09     2771.25     40.99
2260.3   6751.88     2753.56     40.78
2262.7   6730.47     2733.21     40.61
2265.1   6710.33     2703.51     40.29
2267.4   6695.36     2688.88     40.16
2269.8   6697.34     2652.56     39.61
2272.2   6703.20     2606.80     38.89
2274.6   6699.30     2586.81     38.61
2277.0   6692.22     2585.52     38.63
2279.4   6681.64     2571.36     38.48
2281.8   6653.05     2558.11     38.45
2284.1   6647.45     2536.59     38.16
2286.5   6624.54     2509.52     37.88
2288.9   6585.19     2477.55     37.62
2291.3   6567.88     2443.98     37.21
2293.6   6556.90     2410.63     36.76
2296.0   6512.22     2373.14     36.44
2298.4   6461.76     2326.64     36.01
2300.7   6416.99     2307.46     35.96
2303.1   6359.04     2283.52     35.91
2305.4   6279.12     2257.20     35.95
2307.8   6235.74     2232.93     35.81
2310.1   6214.26     2225.62     35.81
2312.5   6202.32     2239.44     36.11
2314.8   6157.52     2227.74     36.18
2317.1   6142.59     2209.04     35.96
2319.5   6117.58     2196.32     35.90
2321.8   6106.77     2195.52     35.95
2324.1   6109.46     2198.56     35.99
2326.5   6090.99     2184.47     35.86
2328.8   6077.75     2140.43     35.22
2331.1   6092.12     2129.08     34.95
2333.4   6107.36     2128.00     34.84
2335.8   6100.32     2131.89     34.95
2338.1   6058.13     2100.15     34.67
2340.4   6037.20     2089.80     34.62
2342.7   6027.04     2086.70     34.62
2345.0   6010.90     2066.93     34.39
2347.3   5989.20     2028.95     33.88
2349.6   5988.87     1990.88     33.24
2351.9   5972.84     1983.72     33.21
2354.2   5940.50     1969.26     33.15
2356.5   5922.80     1950.33     32.93
2358.8   5902.07     1972.96     33.43
2361.1   5889.76     1989.48     33.78
2363.4   5891.86     1967.68     33.40
2365.7   5892.18     1943.58     32.99
2368.0   5874.40     1937.60     32.98
2370.2   5818.40     1904.00     32.72
2372.5   5771.25     1890.00     32.75
2374.8   5746.90     1866.32     32.48
2377.1   5723.53     1846.67     32.26
2379.3   5698.58     1850.04     32.46
2381.6   5677.20     1835.40     32.33
2383.9   5639.04     1808.64     32.07
2386.1   5611.20     1806.11     32.19
2388.4   5593.20     1799.50     32.17
2390.6   5572.97     1762.70     31.63
2392.9   5568.70     1738.73     31.22
2395.1   5547.60     1724.58     31.09
2397.4   5510.03     1688.85     30.65
2399.6   5488.67     1673.38     30.49
2401.9   5463.92     1657.04     30.33
2404.1   5449.10     1652.96     30.33
2406.4   5430.60     1644.30     30.28
2408.6   5384.24     1635.40     30.37
2410.8   5386.25     1608.96     29.87
2413.1   5419.64     1595.12     29.43
2415.3   5418.27     1572.44     29.02
2417.5   5409.92     1561.04     28.86
2419.7   5382.43     1564.88     29.07
2421.9   5340.35     1543.05     28.89
2424.2   5309.75     1498.77     28.23
2426.4   5299.56     1484.65     28.01
2428.6   5283.33     1487.99     28.16
2430.8   5264.22     1471.86     27.96
2433.0   5241.65     1419.89     27.09
2435.2   5194.80     1385.28     26.67
2437.4   5170.32     1369.40     26.49
2439.6   5155.15     1352.39     26.23
2441.8   5164.80     1345.00     26.04
2444.0   5159.93     1349.00     26.14
2446.2   5143.82     1331.82     25.89
2448.4   5119.80     1297.20     25.34
2450.6   5085.63     1288.92     25.34
2452.7   5047.68     1281.28     25.38
2454.9   5055.05     1251.39     24.76
2457.1   5072.82     1246.71     24.58
2459.3   5056.13     1236.75     24.46
2461.4   5002.47     1210.28     24.19
2463.6   4961.70     1169.65     23.57
2465.8   4955.12     1152.89     23.27
2467.9   4944.50     1139.25     23.04
2470.1   4914.00     1173.38     23.88
2472.2   4872.24     1187.76     24.38
2474.4   4857.16     1136.96     23.41
2476.6   4864.50     1095.38     22.52
2478.7   4852.08     1089.96     22.46
2480.9   4834.83     1103.31     22.82
2483.0   4816.65     1100.16     22.84
2485.1   4805.37     1107.45     23.05
2487.3   4803.39     1127.84     23.48
2489.4   4812.21     1105.65     22.98
2491.6   4751.78     1069.43     22.51
2493.7   4665.21     1067.66     22.89
2495.8   4608.20     1040.17     22.57
2497.9   4630.55     1013.72     21.89
2500.1   4665.38     1009.09     21.63
2502.2   4650.35     1019.45     21.92
2504.3   4644.27     1052.10     22.65
2506.4   4665.19     1056.58     22.65
2508.5   4596.24     1027.19     22.35
2510.6   4557.15     1037.40     22.76
2512.8   4565.76     1082.40     23.71
2514.9   4530.38     1079.67     23.83
2517.0   4549.35     1026.52     22.56
