nm       Rad_ref     Rad_target  Reflectance
2324.1  243.11  47.57  19.57
2326.5  260.44  63.78  24.49
2328.8  258.97  73.99  28.57
2331.1  237.15  73.78  31.11
2333.4  207.48  69.16  33.33
2335.8  198.69  64.44  32.43
2338.1  188.48  53.85  28.57
2340.4  172.80  54.00  31.25
2342.7  178.86  37.94  21.21
2345.0  184.45  27.13  14.71
2347.3  184.45  27.13  14.71
2349.6  167.71  32.46  19.35
2351.9  151.76  21.68  14.29
2354.2  163.65  5.46  3.33
2356.5  165.75  5.53  3.33
2358.8  140.13  0.00  0.00
2361.1  134.88  5.62  4.17
2363.4  134.16  5.59  4.17
2365.7  122.87  11.17  9.09
2368.0  123.20  11.20  9.09
2370.2  117.60  39.20  33.33
2372.5  112.50  45.00  40.00
2374.8  102.42  39.83  38.89
2377.1  80.29  28.68  35.71
2379.3  68.52  28.55  41.67
2381.6  68.40  34.20  50.00
2383.9  74.88  23.04  30.77
2386.1  70.14  35.07  50.00
2388.4  82.60  41.30  50.00
2390.6  89.03  11.87  13.33
2392.9  95.60  5.98  6.25
2395.1  96.48  12.06  12.50
2397.4  91.13  18.23  20.00
2399.6  73.02  6.09  8.33
2401.9  67.76  -18.48  -27.27
2404.1  69.14  -25.14  -36.36
2406.4  88.20  6.30  7.14
2408.6  75.48  18.87  25.00
2410.8  50.28  6.29  12.50
2413.1  25.12  18.84  75.00
2415.3  18.95  12.63  66.67
2417.5  31.60  18.96  60.00
2419.7  56.79  25.24  44.44
2421.9  57.15  31.75  55.56
2424.2  76.86  25.62  33.33
2426.4  71.01  25.82  36.36
2428.6  45.89  19.67  42.86
2430.8  39.78  13.26  33.33
2433.0  39.81  6.64  16.67
2435.2  39.96  13.32  33.33
2437.4  46.76  53.44  114.29
2439.6  53.56  40.17  75.00
2441.8  67.25  40.35  60.00
2444.0  67.45  40.47  60.00
2446.2  47.57  13.59  28.57
2448.4  34.50  -6.90  -20.00
2450.6  7.01  7.01  100.00
2452.7  28.16  0.00  0.00
2454.9  42.42  7.07  16.67
2457.1  50.16  0.00  0.00
2459.3  58.20  7.28  12.50
2461.4  36.68  22.01  60.00
2463.6  7.45  22.35  300.00
2465.8  7.64  7.64  100.00
2467.9  7.75  15.50  200.00
2470.1  39.38  7.88  20.00
2472.2  40.40  -16.16  -40.00
2474.4  16.72  -8.36  -50.00
2476.6  17.25  -8.63  -50.00
2478.7  17.58  17.58  100.00
2480.9  -8.97  17.94  -200.00
2483.0  -9.25  36.98  -400.00
2485.1  9.63  19.26  200.00
