nm       Rad_ref     Rad_target  Reflectance
723.2    18573.86    2917.25     15.71
724.5    18652.40    2961.40     15.88
725.8    18728.65    3010.30     16.07
727.1    18812.79    3065.46     16.29
728.4    18901.32    3123.30     16.52
729.7    18940.34    3180.90     16.79
731.0    18941.19    3234.22     17.08
732.3    18966.88    3289.98     17.35
733.6    18971.33    3356.06     17.69
735.0    19007.65    3429.14     18.04
736.2    19028.62    3509.37     18.44
737.5    19011.49    3590.50     18.89
738.8    18942.40    3670.35     19.38
740.1    18837.32    3751.76     19.92
741.4    18722.13    3842.05     20.52
742.7    18641.02    3951.38     21.20
744.0    18588.70    4083.71     21.97
745.3    18558.59    4235.17     22.82
746.6    18580.65    4414.80     23.76
747.9    18604.47    4619.13     24.83
749.2    18663.14    4851.46     25.99
750.5    18714.09    5108.25     27.30
751.8    18772.76    5392.55     28.73
753.1    18848.28    5706.37     30.28
754.4    18917.62    6041.60     31.94
755.7    19011.55    6411.70     33.73
756.9    19091.05    6799.95     35.62
758.2    19174.38    7208.56     37.59
759.5    19287.44    7639.72     39.61
760.8    19361.06    8069.78     41.68
762.1    19444.82    8505.43     43.74
763.4    19503.63    8936.62     45.82
764.7    19528.36    9348.36     47.87
765.9    19566.02    9749.73     49.83
767.2    19604.36    10135.82    51.70
768.5    19629.27    10500.04    53.49
769.8    19676.81    10852.22    55.15
771.0    19723.37    11183.92    56.70
772.3    19762.99    11489.18    58.13
773.6    19802.61    11775.16    59.46
